"condition1","condition2","t_statistic","df","p_value","mean_cond1","mean_cond2","method"
"14A03","14H10",1.47999431889762,1.13252125568421,0.357337338497282,42818.5,17179.5,"Welch Two Sample t-test"
"14A03","14H11",0.665477190633916,1.06564250936809,0.62055052299009,42818.5,26672,"Welch Two Sample t-test"
"14A04","14A05",-2.05984792416894,1.66032346698622,0.2010298615164,34701.5,55294,"Welch Two Sample t-test"
"14A04","14A06",-0.313797799054529,1.18432616890327,0.799900540877323,34701.5,40330.5,"Welch Two Sample t-test"
"14A04","14A07",1.1005124725216,1.05920574959761,0.461436062688257,34701.5,28859.5,"Welch Two Sample t-test"
"14A04","14A08",-0.191779746620267,1.70890064603953,0.868232372264362,34701.5,36553,"Welch Two Sample t-test"
"14A04","14A09",-0.179325073967615,1.06690498354338,0.885610680956461,34701.5,39913,"Welch Two Sample t-test"
"14A04","14A10",0.385885903017795,1.76637602498882,0.741028498503564,34701.5,31122.5,"Welch Two Sample t-test"
"14A04","14A11",-0.741751079690757,1.28090505606178,0.570243880169587,34701.5,45661,"Welch Two Sample t-test"
"14A04","MUT+DMSO",2.35138506429157,1.82529704523701,0.154980016140666,34701.5,20373,"Welch Two Sample t-test"
"14A04","14B02",0.197326155808919,1.84249649264032,0.86317288395818,34701.5,32966,"Welch Two Sample t-test"
"14A04","14B03",-0.185682827397595,1.53260710468183,0.874261230282878,34701.5,36754.5,"Welch Two Sample t-test"
"14A04","14B04",1.35483999114751,1.96232355108376,0.310374639916587,34701.5,25307.5,"Welch Two Sample t-test"
"14A04","14B05",4.09986265308056,1.06952666172731,0.139745092702472,34701.5,12883,"Welch Two Sample t-test"
"14A04","14B06",0.450626252245547,1.12366775967307,0.723740895694061,34701.5,24950,"Welch Two Sample t-test"
"14A04","14B07",0.575526573055803,1.146633468385,0.657305436708102,34701.5,23210.5,"Welch Two Sample t-test"
"14A04","14B08",1.79567212320701,1.68234783834235,0.237527153109613,34701.5,17034.5,"Welch Two Sample t-test"
"14A04","14B09",2.04320513077797,1.48330402468342,0.220249703818984,34701.5,11087.5,"Welch Two Sample t-test"
"14A04","14B10",3.98253214328022,1.93878822496291,0.0606608580264872,34701.5,7550.5,"Welch Two Sample t-test"
"14A04","14B11",1.06498871287376,1.20384363736421,0.455138353662235,34701.5,16469.5,"Welch Two Sample t-test"
"14A04","14C02",1.62837780915998,1.35248141654934,0.299609193748049,34701.5,12996,"Welch Two Sample t-test"
"14A04","14C03",2.62250524967292,1.72254521052164,0.139286161604117,34701.5,9625,"Welch Two Sample t-test"
"14A04","14C04",1.2713124276876,1.25734166663183,0.389815423849313,34701.5,15151,"Welch Two Sample t-test"
"14A04","14C05",3.27252830506327,1.91088310174478,0.0871619960161993,34701.5,7358,"Welch Two Sample t-test"
"14A04","14C06",1.92796530599142,1.59412167306417,0.224954241820012,34701.5,14436,"Welch Two Sample t-test"
"14A04","14C07",0.599272113083408,1.13929936555479,0.646100830184507,34701.5,22443.5,"Welch Two Sample t-test"
"14A04","14C08",4.55542108483041,1.90729409726653,0.0491017623674544,34701.5,4194,"Welch Two Sample t-test"
"14A04","14C09",1.48095713412917,1.45554750851117,0.31846162453736,34701.5,17120.5,"Welch Two Sample t-test"
"14A04","14C10",1.62556923864821,1.38117609880654,0.296871128341896,34701.5,13786,"Welch Two Sample t-test"
"14A04","14C11",2.43925692184398,1.75886867698023,0.151787182643438,34701.5,11960,"Welch Two Sample t-test"
"14A04","14D02",1.08457900052233,1.98948258716252,0.391955075035686,34701.5,26954,"Welch Two Sample t-test"
"14A04","14D03",0.0447487105357438,1.99841090781371,0.968376575278597,34701.5,34375,"Welch Two Sample t-test"
"14A04","14D04",2.2563038099639,1.76098323862638,0.16962861571786,34701.5,13696.5,"Welch Two Sample t-test"
"14A04","14D05",-0.351193268047548,1.04976712239383,0.782811264999013,34701.5,36561.5,"Welch Two Sample t-test"
"14A04","14D06",1.77672648015263,1.89274972418036,0.224655798572425,34701.5,19642.5,"Welch Two Sample t-test"
"14A04","14D07",4.34236188773528,1.11039877884094,0.125125081897169,34701.5,11364,"Welch Two Sample t-test"
"14A04","14D08",1.65873930490625,1.46320282461857,0.281874617838715,34701.5,15158,"Welch Two Sample t-test"
"14A04","14D09",1.6460782617623,1.00629490883851,0.346405210043157,34701.5,26076.5,"Welch Two Sample t-test"
"14A04","14D10",-1.02196291094919,1.50538986024103,0.442923504381285,34701.5,46275,"Welch Two Sample t-test"
"14A04","14D11",0.435388163663386,1.20979567374645,0.728187661751649,34701.5,27346.5,"Welch Two Sample t-test"
"14A04","14E02",1.5436172450493,1.47792286948674,0.302892829284878,34701.5,16770.5,"Welch Two Sample t-test"
"14A04","14E03",3.09333511295828,1.95671528200477,0.0930426495830661,34701.5,13348.5,"Welch Two Sample t-test"
"14A04","14E04",2.94693803100902,1.03924805514554,0.200614323361913,34701.5,19134,"Welch Two Sample t-test"
"14A04","14E05",2.24604351682811,1.94101533940709,0.157611247202401,34701.5,16414,"Welch Two Sample t-test"
"14A04","14E06",1.94377604208592,1.01502822179468,0.29963216634688,34701.5,24494.5,"Welch Two Sample t-test"
"14A04","14E07",1.94284693789916,1.43695572196117,0.238807857140087,34701.5,11198.5,"Welch Two Sample t-test"
"14A04","14E08",2.00662414245292,1.79799014567307,0.1967219319338,34701.5,21853.5,"Welch Two Sample t-test"
"14A04","14E09",2.46884242655572,1.63488256434546,0.159542848876654,34701.5,9550.5,"Welch Two Sample t-test"
"14A04","14E10",0.685240000866273,1.87940450947575,0.567873150641104,34701.5,30173,"Welch Two Sample t-test"
"14A04","14E11",3.21517605065743,1.8991004206887,0.0905249485586078,34701.5,7584.5,"Welch Two Sample t-test"
"14A04","14F02",0.800606426947101,1.58170676385451,0.525823506333825,34701.5,29888,"Welch Two Sample t-test"
"14A04","14F03",-1.27738796961062,1.3724423712794,0.375969783221443,34701.5,51310,"Welch Two Sample t-test"
"14A04","14F04",-0.500309804015682,1.1973983655408,0.693214760666987,34701.5,43395,"Welch Two Sample t-test"
"14A04","14F05",1.60424999067052,1.89419520925115,0.256623728822417,34701.5,21119.5,"Welch Two Sample t-test"
"14A04","14F06",0.0907788478162051,1.97546273610987,0.936032364018852,34701.5,33989,"Welch Two Sample t-test"
"14A04","14F07",2.17808066949964,1.88643793711273,0.168888026737508,34701.5,16151.5,"Welch Two Sample t-test"
"14A04","14F08",1.38652499548424,1.27555547659852,0.359257316564142,34701.5,14035,"Welch Two Sample t-test"
"14A04","14F09",-2.70975211973723,1.41185221252531,0.162446565956453,34701.5,50330.5,"Welch Two Sample t-test"
"14A04","14F10",1.64043656816223,1.1161746560705,0.329047601929871,34701.5,25873,"Welch Two Sample t-test"
"14A04","14F11",-0.0804148714234083,1.14910287904242,0.947583853406428,34701.5,36294.5,"Welch Two Sample t-test"
"14A04","14G02",2.15743477492458,1.01593616146497,0.273213943633237,34701.5,23370,"Welch Two Sample t-test"
"14A04","14G03",0.818382360146523,1.95860973489789,0.500699773885343,34701.5,29044,"Welch Two Sample t-test"
"14A04","14G04",-1.34498257429894,1.91438416073026,0.315843063167577,34701.5,45907.5,"Welch Two Sample t-test"
"14A04","14G05",0.328306836007856,1.23749482985381,0.78952548611676,34701.5,29463.5,"Welch Two Sample t-test"
"14A04","14G06",-0.0268829933184543,1.10460782183288,0.982568777128559,34701.5,35331.5,"Welch Two Sample t-test"
"14A04","14G07",2.95083962763168,1.78282286874605,0.112326608411405,34701.5,7643,"Welch Two Sample t-test"
"14A04","14G08",0.716620562817454,1.75803632529901,0.556719804536866,34701.5,28016.5,"Welch Two Sample t-test"
"14A04","14G09",1.27416348793423,1.5316824890063,0.36227388056779,34701.5,20602.5,"Welch Two Sample t-test"
"14A04","14G10",5.78564941783558,1.31099314438924,0.068514310665286,34701.5,2110,"Welch Two Sample t-test"
"14A04","14G11",5.75484684077434,1.15118406179351,0.0868920077235405,34701.5,3471.5,"Welch Two Sample t-test"
"14A04","14H02",5.08134546010854,1.01008519103258,0.121901031785332,34701.5,8051.5,"Welch Two Sample t-test"
"14A04","14H03",1.25774740524871,1.32808994672198,0.385725969463988,34701.5,17383.5,"Welch Two Sample t-test"
"14A04","14H04",1.20583105193796,1.43709988691994,0.389689615037514,34701.5,20116.5,"Welch Two Sample t-test"
"14A04","14H05",-0.169815186784876,1.21830264583355,0.888933720739267,34701.5,37518,"Welch Two Sample t-test"
"14A04","14H06",4.18545865769971,1.15409801252709,0.123484562063585,34701.5,11972.5,"Welch Two Sample t-test"
"14A04","14H07",0.532530704608429,1.1466786452192,0.679064430087517,34701.5,24070.5,"Welch Two Sample t-test"
"14A04","14H08",-0.404620146381187,1.03836269439818,0.753258508017674,34701.5,50128.5,"Welch Two Sample t-test"
"14A04","14H09",6.49201937155023,1.00695476758724,0.0961589474135927,34701.5,679.5,"Welch Two Sample t-test"
"14A04","14H10",0.997191286659903,1.19270546346318,0.478496678087416,34701.5,17179.5,"Welch Two Sample t-test"
"14A04","14H11",0.328532990959303,1.09581464009966,0.794141320767153,34701.5,26672,"Welch Two Sample t-test"
"14A05","14A06",0.781101662045235,1.46476171579706,0.5410449212583,55294,40330.5,"Welch Two Sample t-test"
"14A05","14A07",3.08581323207125,1.02234426000035,0.195106779086281,55294,28859.5,"Welch Two Sample t-test"
"14A05","14A08",1.59297318868522,1.99527375171063,0.252468425800311,55294,36553,"Welch Two Sample t-test"
"14A05","14A09",0.515633148374819,1.17622132941384,0.686204477364434,55294,39913,"Welch Two Sample t-test"
"14A05","14A10",2.1100545562833,1.9777436017717,0.170748551025954,55294,31122.5,"Welch Two Sample t-test"
"14A05","14A11",0.593420588767952,1.6642215190226,0.623412337337133,55294,45661,"Welch Two Sample t-test"
"14A05","MUT+DMSO",3.84847348226761,1.28562548358394,0.117516496489539,55294,20373,"Welch Two Sample t-test"
"14A05","14B02",2.0168728902459,1.93429318639977,0.185538046114775,55294,32966,"Welch Two Sample t-test"
"14A05","14B03",1.43269759538157,1.96513551392421,0.290375639706925,55294,36754.5,"Welch Two Sample t-test"
"14A05","14B04",3.1047779983112,1.52769173928145,0.124806261256736,55294,25307.5,"Welch Two Sample t-test"
"14A05","14B05",4.94604688480062,1.02624687355246,0.122335843480197,55294,12883,"Welch Two Sample t-test"
"14A05","14B06",1.33908178661531,1.32051029103905,0.36557855176634,55294,24950,"Welch Two Sample t-test"
"14A05","14B07",1.52287544508947,1.37655353775977,0.317725620669785,55294,23210.5,"Welch Two Sample t-test"
"14A05","14B08",3.21062163354684,1.99902084493466,0.0849011073922836,55294,17034.5,"Welch Two Sample t-test"
"14A05","14B09",3.3062118937644,1.93164679729526,0.084434737524043,55294,11087.5,"Welch Two Sample t-test"
"14A05","14B10",4.98619158519953,1.49249176640032,0.066224463224902,55294,7550.5,"Welch Two Sample t-test"
"14A05","14B11",2.11090130255194,1.50834401496338,0.209147310362663,55294,16469.5,"Welch Two Sample t-test"
"14A05","14C02",2.83323988559862,1.78310226761648,0.119605865182753,55294,12996,"Welch Two Sample t-test"
"14A05","14C03",3.90694002003456,1.99227315652882,0.0600798130256533,55294,9625,"Welch Two Sample t-test"
"14A05","14C04",2.39177938321553,1.61947388785968,0.168033419933466,55294,15151,"Welch Two Sample t-test"
"14A05","14C05",4.46969387324138,1.87158436981273,0.0525522906462049,55294,7358,"Welch Two Sample t-test"
"14A05","14C06",3.27448112101958,1.99086505537517,0.0824635995083783,55294,14436,"Welch Two Sample t-test"
"14A05","14C07",1.52569701995289,1.35882987791599,0.319099930763815,55294,22443.5,"Welch Two Sample t-test"
"14A05","14C08",5.38479410323411,1.45532327302852,0.0621616344464775,55294,4194,"Welch Two Sample t-test"
"14A05","14C09",2.798006464027,1.90750500003647,0.113280768614058,55294,17120.5,"Welch Two Sample t-test"
"14A05","14C10",2.85919995061832,1.82331173145909,0.115039711207381,55294,13786,"Welch Two Sample t-test"
"14A05","14C11",3.76994955698146,1.98076172632094,0.0646742985903233,55294,11960,"Welch Two Sample t-test"
"14A05","14D02",2.88895257580519,1.58935623324138,0.131891842056343,55294,26954,"Welch Two Sample t-test"
"14A05","14D03",2.10840213618918,1.63250645384924,0.197441367865636,55294,34375,"Welch Two Sample t-test"
"14A05","14D04",3.62236725900585,1.9799338538724,0.0695117596367033,55294,13696.5,"Welch Two Sample t-test"
"14A05","14D05",2.18865679290891,1.01877796931018,0.269185414808915,55294,36561.5,"Welch Two Sample t-test"
"14A05","14D06",3.29538734840512,1.89096904118083,0.0873466566040345,55294,19642.5,"Welch Two Sample t-test"
"14A05","14D07",5.1037001562137,1.04174260590861,0.115939279225111,55294,11364,"Welch Two Sample t-test"
"14A05","14D08",2.95867536066929,1.91455178166768,0.102939880619928,55294,15158,"Welch Two Sample t-test"
"14A05","14D09",3.42765292922174,1.00237393245808,0.180245091959683,55294,26076.5,"Welch Two Sample t-test"
"14A05","14D10",0.684801343122379,1.94811108374959,0.565813937320021,55294,46275,"Welch Two Sample t-test"
"14A05","14D11",1.53711539482813,1.52132681394447,0.30006921746196,55294,27346.5,"Welch Two Sample t-test"
"14A05","14E02",2.87024522367366,1.92726913260432,0.10740829423819,55294,16770.5,"Welch Two Sample t-test"
"14A05","14E03",4.35294344716066,1.5184351006983,0.0781647342805249,55294,13348.5,"Welch Two Sample t-test"
"14A05","14E04",4.22900403254145,1.01480597137271,0.145039559219069,55294,19134,"Welch Two Sample t-test"
"14A05","14E05",3.68206778091415,1.83305891910537,0.0757600625110627,55294,16414,"Welch Two Sample t-test"
"14A05","14E06",3.61027725135762,1.00566766084863,0.170913161438748,55294,24494.5,"Welch Two Sample t-test"
"14A05","14E07",3.1860800852205,1.88914517136072,0.0925329842844907,55294,11198.5,"Welch Two Sample t-test"
"14A05","14E08",3.60178500873237,1.36275209708885,0.118120789466622,55294,21853.5,"Welch Two Sample t-test"
"14A05","14E09",3.74761472110928,1.99867196207903,0.0644660605995377,55294,9550.5,"Welch Two Sample t-test"
"14A05","14E10",2.66463556494033,1.42775787285128,0.164075869040764,55294,30173,"Welch Two Sample t-test"
"14A05","14E11",4.42327247402207,1.88444701741379,0.0528737867027676,55294,7584.5,"Welch Two Sample t-test"
"14A05","14F02",2.81676248566542,1.23845504753974,0.176784829665636,55294,29888,"Welch Two Sample t-test"
"14A05","14F03",0.27217866526031,1.81153017550572,0.813326935318037,55294,51310,"Welch Two Sample t-test"
"14A05","14F04",0.638644568195895,1.49412055820549,0.606870724199612,55294,43395,"Welch Two Sample t-test"
"14A05","14F05",3.16102329072169,1.8895083395218,0.0937340395098258,55294,21119.5,"Welch Two Sample t-test"
"14A05","14F06",2.06148670162711,1.771716085472,0.191556995584989,55294,33989,"Welch Two Sample t-test"
"14A05","14F07",3.60735883901961,1.8971897912187,0.0745689087222115,55294,16151.5,"Welch Two Sample t-test"
"14A05","14F08",2.52325636222349,1.65429864327171,0.153089852925434,55294,14035,"Welch Two Sample t-test"
"14A05","14F09",0.560316622673816,1.16146202044223,0.664017270404927,55294,50330.5,"Welch Two Sample t-test"
"14A05","14F10",3.41623387092805,1.04393895184645,0.172878542141966,55294,25873,"Welch Two Sample t-test"
"14A05","14F11",0.908213146382125,1.38248253742833,0.493996129031225,55294,36294.5,"Welch Two Sample t-test"
"14A05","14G02",3.74177024277783,1.00601011245874,0.165084379754686,55294,23370,"Welch Two Sample t-test"
"14A05","14G03",2.72207544231271,1.52148713400584,0.149815182942296,55294,29044,"Welch Two Sample t-test"
"14A05","14G04",0.876737336409682,1.86755452860127,0.478676389075562,55294,45907.5,"Welch Two Sample t-test"
"14A05","14G05",1.49193738472926,1.57974274295172,0.304494672766672,55294,29463.5,"Welch Two Sample t-test"
"14A05","14G06",0.818796443683785,1.27287388504382,0.537965145411767,55294,35331.5,"Welch Two Sample t-test"
"14A05","14G07",4.19073973726725,1.9703595945756,0.0538672304703703,55294,7643,"Welch Two Sample t-test"
"14A05","14G08",2.37217345100092,1.98108282600801,0.142255468856124,55294,28016.5,"Welch Two Sample t-test"
"14A05","14G09",2.6793347950567,1.96461531740219,0.117809914248419,55294,20602.5,"Welch Two Sample t-test"
"14A05","14G10",6.06334915947311,1.11982906420139,0.0859985037846802,55294,2110,"Welch Two Sample t-test"
"14A05","14G11",5.99779105988357,1.05729642551901,0.0959641349903404,55294,3471.5,"Welch Two Sample t-test"
"14A05","14H02",5.540279798364,1.00380337217369,0.113019274209696,55294,8051.5,"Welch Two Sample t-test"
"14A05","14H03",2.47410459544716,1.74554138562474,0.149728974095562,55294,17383.5,"Welch Two Sample t-test"
"14A05","14H04",2.54200763448768,1.88929436697295,0.133327072941511,55294,20116.5,"Welch Two Sample t-test"
"14A05","14H05",0.993259443993967,1.53962316637023,0.450789352909771,55294,37518,"Welch Two Sample t-test"
"14A05","14H06",5.01254676138945,1.05841209890811,0.115324672996757,55294,11972.5,"Welch Two Sample t-test"
"14A05","14H07",1.48224772524521,1.37666218340284,0.326338783237078,55294,24070.5,"Welch Two Sample t-test"
"14A05","14H08",0.133422373032537,1.10150111926975,0.913996401955844,55294,50128.5,"Welch Two Sample t-test"
"14A05","14H09",6.40670555542224,1.00262278293346,0.0981388063124264,55294,679.5,"Welch Two Sample t-test"
"14A05","14H10",2.02588525973891,1.48365849172537,0.222465069668312,55294,17179.5,"Welch Two Sample t-test"
"14A05","14H11",1.12914437368769,1.25059491892573,0.430388788272583,55294,26672,"Welch Two Sample t-test"
"14A06","14A07",0.667612865873098,1.00550852718812,0.624753536068663,40330.5,28859.5,"Welch Two Sample t-test"
"14A06","14A08",0.199022329040258,1.42594110575022,0.866860492170253,40330.5,36553,"Welch Two Sample t-test"
"14A06","14A09",0.0125220725431099,1.63775452217536,0.991362144925555,40330.5,39913,"Welch Two Sample t-test"
"14A06","14A10",0.490046062564297,1.38322675478464,0.690498238465508,40330.5,31122.5,"Welch Two Sample t-test"
"14A06","14A11",-0.241957937107928,1.91304385626653,0.832262144561201,40330.5,45661,"Welch Two Sample t-test"
"14A06","MUT+DMSO",1.14430614837058,1.06734914749752,0.447757932942967,40330.5,20373,"Welch Two Sample t-test"
"14A06","14B02",0.396837140528411,1.33004178453056,0.745772567352575,40330.5,32966,"Welch Two Sample t-test"
"14A06","14B03",0.181242511007054,1.58388011063515,0.876634995043684,40330.5,36754.5,"Welch Two Sample t-test"
"14A06","14B04",0.846287400934652,1.13997373416967,0.538352259554366,40330.5,25307.5,"Welch Two Sample t-test"
"14A06","14B05",1.59706293140289,1.00647092619633,0.354986938218178,40330.5,12883,"Welch Two Sample t-test"
"14A06","14B06",0.567190926119662,1.92364345539138,0.629737676414759,40330.5,24950,"Welch Two Sample t-test"
"14A06","14B07",0.663541362258287,1.97368839931918,0.576028595214244,40330.5,23210.5,"Welch Two Sample t-test"
